# BUSCO version is: 5.0.0 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of species: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
13605at4751	Complete	scaffold_713	1089	7110	+	551.1	1263	https://www.orthodb.org/v10?query=13605at4751	clathrin-coated vesicle protein
14295at4751	Complete	scaffold_708	1045	7752	+	1067.1	829	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Complete	scaffold_895	734	6905	+	1547.0	1355	https://www.orthodb.org/v10?query=14441at4751	DNA-directed RNA polymerase subunit
14523at4751	Complete	scaffold_221	1495	5232	+	874.3	869	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14793at4751	Missing
14986at4751	Complete	scaffold_994	1156	4977	+	741.1	766	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Fragmented	scaffold_527	7147	9420	+	331.1	364	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Fragmented	scaffold_1224	1654	2733	+	26.5	194	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Complete	scaffold_156	1239	4877	+	922.1	790	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Complete	scaffold_785	4272	7475	+	588.7	785	https://www.orthodb.org/v10?query=20952at4751	multidrug efflux transporter AcrB transmembrane domain-containing protein
21651at4751	Complete	scaffold_443	1968	5598	+	864.5	693	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Complete	scaffold_1153	326	3756	+	519.2	646	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
22982at4751	Complete	scaffold_716	1210	7540	-	1037.0	836	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Missing
23198at4751	Complete	scaffold_1828	34	3869	+	1083.1	931	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Fragmented	scaffold_229	6389	9874	-	418.7	720	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Complete	scaffold_17	4922	8286	-	366.7	675	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	scaffold_31	18651	21377	+	463.8	670	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Complete	scaffold_123	11633	14791	-	528.3	808	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Fragmented	scaffold_106	2603	5135	-	211.3	527	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Fragmented	scaffold_410	6237	8012	-	367.5	482	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	scaffold_29	5828	8548	+	525.2	637	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Missing
34706at4751	Complete	scaffold_237	2155	4688	-	290.8	670	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	scaffold_964	395	3733	+	553.2	676	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Complete	scaffold_39	2325	5939	+	310.5	505	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	scaffold_390	3024	5882	-	628.2	604	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Complete	scaffold_91	3286	5863	+	849.9	522	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	scaffold_404	6774	9260	+	175.3	385	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	scaffold_784	5048	7277	+	199.6	440	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Missing
39833at4751	Missing
43842at4751	Complete	scaffold_147	6101	8585	+	177.1	381	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	scaffold_2072	838	3399	+	226.2	484	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	scaffold_136	3998	7521	+	641.8	721	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	scaffold_76	12444	16127	+	477.3	730	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Missing
46918at4751	Complete	scaffold_57	16729	18725	-	142.9	404	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Fragmented	scaffold_265	8805	10448	-	313.9	429	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Missing
49476at4751	Missing
49967at4751	Complete	scaffold_72	570	4148	-	598.1	591	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Missing
50835at4751	Fragmented	scaffold_1426	604	2931	+	572.4	498	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	scaffold_338	2928	5329	-	517.2	437	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	scaffold_17	16144	19865	+	747.8	634	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	scaffold_472	5032	8451	+	642.2	788	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	scaffold_111	12119	15192	-	716.4	702	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	scaffold_974	1260	3876	-	443.5	446	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	scaffold_175	10455	12582	-	277.2	426	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Fragmented	scaffold_1475	112	4258	+	134.0	392	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	scaffold_1739	432	3960	+	769.1	751	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	scaffold_553	1859	5419	+	980.7	686	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Fragmented	scaffold_1807	1444	4119	-	98.9	354	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Fragmented	scaffold_2373	825	3017	-	535.2	425	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Missing
61438at4751	Fragmented	scaffold_505	767	4197	-	227.9	439	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Missing
62846at4751	Missing
63635at4751	Missing
63838at4751	Missing
64002at4751	Fragmented	scaffold_1459	3536	4468	-	155.1	207	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	scaffold_1845	137	3225	-	817.6	527	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Missing
66151at4751	Complete	scaffold_163	2298	4695	+	363.9	542	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	scaffold_382	8936	10819	-	282.5	414	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Missing
68466at4751	Complete	scaffold_1194	932	4071	+	799.1	723	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	scaffold_905	1379	4549	+	802.4	706	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	scaffold_848	3657	6666	+	551.7	563	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	scaffold_1130	1388	3412	+	516.4	465	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	scaffold_175	4615	5981	-	261.5	331	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Missing
75033at4751	Missing
75456at4751	Complete	scaffold_25	11741	14560	-	149.2	373	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Missing
75709at4751	Complete	scaffold_188	1552	6852	-	804.2	728	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Missing
76893at4751	Complete	scaffold_21	1177	4032	+	808.9	488	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Fragmented	scaffold_1367	1613	3783	-	123.4	300	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Missing
78665at4751	Complete	scaffold_2099	1454	3550	+	279.0	391	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Fragmented	scaffold_304	5902	7868	+	339.1	255	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Missing
79797at4751	Complete	scaffold_392	7799	10635	-	483.0	608	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	scaffold_1093	4367	6133	+	96.2	188	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	scaffold_508	6242	8982	+	756.7	440	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	scaffold_1386	3365	5159	-	529.7	436	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	scaffold_1048	3431	6206	+	264.2	385	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Missing
85793at4751	Fragmented	scaffold_290	1212	2624	-	190.4	420	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Missing
87251at4751	Fragmented	scaffold_803	3197	5992	+	191.1	638	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	scaffold_3328	239	1795	+	798.8	418	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Missing
91135at4751	Missing
92267at4751	Complete	scaffold_1723	1564	3344	-	348.2	418	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	scaffold_33	16994	18691	+	224.5	305	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	scaffold_559	3436	5973	+	345.9	392	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	scaffold_153	9760	12730	+	847.2	527	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Missing
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	scaffold_411	1441	3963	-	853.2	542	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Missing
100957at4751	Missing
101133at4751	Complete	scaffold_2985	27	2285	+	420.3	385	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	scaffold_317	7871	10388	-	280.1	513	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	scaffold_258	2386	5019	+	743.5	532	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	scaffold_2770	261	1977	-	244.6	308	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Missing
104415at4751	Complete	scaffold_1350	1318	3468	-	256.4	343	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	scaffold_2734	574	2644	+	850.2	541	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Missing
107136at4751	Complete	scaffold_1694	1537	4493	+	555.3	501	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	scaffold_171	1028	3159	-	525.1	391	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Fragmented	scaffold_2895	30	1964	+	136.1	246	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	scaffold_2690	757	2294	+	239.5	224	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Missing
112646at4751	Missing
112937at4751	Missing
115993at4751	Complete	scaffold_2523	929	2942	-	513.5	427	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	scaffold_289	7978	10247	+	653.9	452	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Fragmented	scaffold_52	6666	8842	+	303.9	380	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	scaffold_568	6958	8748	-	322.0	306	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	scaffold_1192	507	2816	+	318.4	497	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Complete	scaffold_592	4413	5945	-	121.2	221	https://www.orthodb.org/v10?query=122824at4751	WD40-repeat-containing domain
123228at4751	Complete	scaffold_783	3998	7608	+	755.3	796	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Missing
123494at4751	Missing
125400at4751	Missing
125935at4751	Missing
126037at4751	Complete	scaffold_529	1357	3701	+	368.3	392	https://www.orthodb.org/v10?query=126037at4751	SNF2-related, N-terminal domain
126249at4751	Missing
126256at4751	Missing
126519at4751	Missing
127140at4751	Complete	scaffold_550	169	1974	-	305.5	378	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	scaffold_812	2914	5001	-	625.1	446	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Missing
129520at4751	Fragmented	scaffold_364	5338	6611	+	262.5	232	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Complete	scaffold_537	1031	7399	-	421.8	1491	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	scaffold_1834	949	2859	+	201.0	324	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Fragmented	scaffold_2392	194	1584	-	90.7	147	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Fragmented	scaffold_139	13923	15017	+	226.2	162	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	scaffold_2987	425	2098	+	656.5	433	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	scaffold_1847	1825	4048	+	147.3	245	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	scaffold_2	30711	32818	+	712.5	441	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Fragmented	scaffold_3052	1148	2070	+	154.2	183	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	scaffold_1572	373	3566	+	551.5	488	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Missing
142357at4751	Missing
142965at4751	Missing
143414at4751	Fragmented	scaffold_732	2733	3845	-	203.4	330	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Fragmented	scaffold_1117	1240	4364	-	152.2	300	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Missing
145524at4751	Fragmented	scaffold_2701	246	2231	+	350.4	233	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Missing
148293at4751	Complete	scaffold_282	724	2765	-	774.4	402	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	scaffold_2509	47	2373	-	507.3	362	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	scaffold_1656	532	3290	-	409.9	575	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Fragmented	scaffold_699	5850	6731	+	135.6	240	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Missing
160940at4751	Complete	scaffold_2013	606	1751	+	121.9	225	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	scaffold_601	1019	3639	+	657.0	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Missing
163318at4751	Missing
165243at4751	Complete	scaffold_1068	1138	3151	+	197.2	276	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Missing
167374at4751	Missing
167498at4751	Missing
168092at4751	Missing
168489at4751	Missing
169381at4751	Missing
170297at4751	Complete	scaffold_81	1707	3302	+	568.9	435	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Complete	scaffold_142	1837	6641	+	122.5	340	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Complete	scaffold_654	962	5003	-	433.0	929	https://www.orthodb.org/v10?query=170904at4751	P-loop containing nucleoside triphosphate hydrolase protein
171181at4751	Complete	scaffold_426	4810	5634	+	94.3	172	https://www.orthodb.org/v10?query=171181at4751	Cytidine deaminase-like protein
171238at4751	Complete	scaffold_1293	3252	4504	-	384.8	291	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Complete	scaffold_1310	3	1989	+	495.7	303	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Missing
172966at4751	Complete	scaffold_107	7677	9700	+	432.1	432	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
173428at4751	Fragmented	scaffold_1272	756	2802	+	391.4	320	https://www.orthodb.org/v10?query=173428at4751	Aminoacyl-tRNA synthetase, class II
173995at4751	Missing
174653at4751	Complete	scaffold_14	23086	24573	-	668.1	365	https://www.orthodb.org/v10?query=174653at4751	Adenosylhomocysteinase
174672at4751	Missing
175136at4751	Missing
175599at4751	Missing
176178at4751	Complete	scaffold_1067	4351	6149	+	339.1	275	https://www.orthodb.org/v10?query=176178at4751	putative 26S proteasome regulatory subunit rpn6
176478at4751	Missing
176648at4751	Missing
176748at4751	Missing
179025at4751	Missing
179437at4751	Fragmented	scaffold_485	3431	4606	+	185.9	296	https://www.orthodb.org/v10?query=179437at4751	anthranilate synthase component I
179897at4751	Fragmented	scaffold_3306	632	1731	+	144.7	167	https://www.orthodb.org/v10?query=179897at4751	Atg6/Beclin
181890at4751	Missing
181959at4751	Complete	scaffold_149	10921	13175	-	644.2	354	https://www.orthodb.org/v10?query=181959at4751	26S Proteasome regulatory subunit 6A
183720at4751	Missing
183801at4751	Complete	scaffold_416	5165	6012	-	107.4	112	https://www.orthodb.org/v10?query=183801at4751	DNA-directed RNA polymerase III subunit RPC6
183849at4751	Complete	scaffold_1631	324	2639	-	591.6	453	https://www.orthodb.org/v10?query=183849at4751	Oligosaccharyl transferase STT3 subunit
184718at4751	Missing
184762at4751	Complete	scaffold_2495	910	2879	-	588.8	305	https://www.orthodb.org/v10?query=184762at4751	26S proteasome regulatory subunit 8
185196at4751	Complete	scaffold_12	21132	25130	+	224.4	506	https://www.orthodb.org/v10?query=185196at4751	Exocyst complex component SEC15
185399at4751	Fragmented	scaffold_760	6507	7784	+	226.0	210	https://www.orthodb.org/v10?query=185399at4751	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
186138at4751	Fragmented	scaffold_4113	250	1157	-	248.3	213	https://www.orthodb.org/v10?query=186138at4751	DNA primase
186574at4751	Fragmented	scaffold_235	11610	12851	+	255.3	215	https://www.orthodb.org/v10?query=186574at4751	Adenylosuccinate lyase
186701at4751	Missing
187821at4751	Fragmented	scaffold_2354	7	959	+	247.6	202	https://www.orthodb.org/v10?query=187821at4751	GMP synthase
188070at4751	Complete	scaffold_1894	570	3924	-	561.4	298	https://www.orthodb.org/v10?query=188070at4751	ATPase, AAA-type, conserved site
189234at4751	Missing
189573at4751	Complete	scaffold_2945	56	1971	+	259.6	241	https://www.orthodb.org/v10?query=189573at4751	Coatomer subunit delta
190183at4751	Fragmented	scaffold_1242	3170	4983	+	49.1	119	https://www.orthodb.org/v10?query=190183at4751	Prephenate dehydrogenase
190475at4751	Complete	scaffold_1619	1696	3644	-	370.2	384	https://www.orthodb.org/v10?query=190475at4751	digestive organ expansion factor
190832at4751	Fragmented	scaffold_3162	437	899	-	99.2	80	https://www.orthodb.org/v10?query=190832at4751	PAN2-PAN3 deadenylation complex subunit PAN3
191114at4751	Complete	scaffold_675	7035	8271	-	394.6	273	https://www.orthodb.org/v10?query=191114at4751	Phenylalanyl-tRNA synthetase alpha chain
191296at4751	Missing
191310at4751	Fragmented	scaffold_2135	334	2046	+	154.9	305	https://www.orthodb.org/v10?query=191310at4751	Vps16, C-terminal
192059at4751	Missing
192135at4751	Fragmented	scaffold_4793	5	661	+	55.6	155	https://www.orthodb.org/v10?query=192135at4751	Rho GTPase activation protein
192452at4751	Complete	scaffold_161	11629	13860	+	471.7	442	https://www.orthodb.org/v10?query=192452at4751	Dihydropteroate synthase
195619at4751	Complete	scaffold_874	1835	3685	+	428.6	459	https://www.orthodb.org/v10?query=195619at4751	Pyridoxal phosphate-dependent transferase
195863at4751	Missing
196015at4751	Complete	scaffold_2310	1447	2886	-	617.5	335	https://www.orthodb.org/v10?query=196015at4751	putative rRNA pseudouridine synthase
196094at4751	Missing
196841at4751	Missing
197111at4751	Fragmented	scaffold_3371	20	933	-	364.6	225	https://www.orthodb.org/v10?query=197111at4751	Cysteine desulfurase
197612at4751	Missing
198196at4751	Missing
198234at4751	Fragmented	scaffold_1328	2743	3432	+	79.3	191	https://www.orthodb.org/v10?query=198234at4751	Conserved oligomeric Golgi complex subunit 3
200331at4751	Missing
201591at4751	Missing
202089at4751	Complete	scaffold_59	14603	16009	-	161.8	205	https://www.orthodb.org/v10?query=202089at4751	Mitochondrial import receptor subunit TOM40
202248at4751	Missing
203109at4751	Complete	scaffold_3376	109	1762	-	158.1	254	https://www.orthodb.org/v10?query=203109at4751	Protein DOM34 homolog
203710at4751	Complete	scaffold_399	2947	4780	+	389.1	309	https://www.orthodb.org/v10?query=203710at4751	cytochrome oxidase assembly
204087at4751	Missing
204341at4751	Fragmented	scaffold_4567	484	912	+	78.5	113	https://www.orthodb.org/v10?query=204341at4751	Condensin complex subunit 2
204508at4751	Missing
205479at4751	Complete	scaffold_1561	346	2241	-	253.0	197	https://www.orthodb.org/v10?query=205479at4751	Cyclin-dependent kinase 7
207926at4751	Missing
208463at4751	Complete	scaffold_42	740	3268	-	386.9	482	https://www.orthodb.org/v10?query=208463at4751	Pre-mRNA-splicing factor CLF1
209053at4751	Complete	scaffold_41	10397	12426	+	395.9	312	https://www.orthodb.org/v10?query=209053at4751	serine-tRNA ligase
209619at4751	Complete	scaffold_85	14357	15748	-	215.5	254	https://www.orthodb.org/v10?query=209619at4751	Threonylcarbamoyl-AMP synthase
210178at4751	Missing
210462at4751	Missing
210986at4751	Complete	scaffold_778	1060	3075	-	213.9	278	https://www.orthodb.org/v10?query=210986at4751	FACT complex subunit POB3
211442at4751	Complete	scaffold_563	907	2315	+	173.7	221	https://www.orthodb.org/v10?query=211442at4751	endoplasmic oxidoreductin
211634at4751	Missing
211768at4751	Complete	scaffold_407	6889	8436	-	286.2	291	https://www.orthodb.org/v10?query=211768at4751	60S ribosomal export protein NMD3
212522at4751	Missing
212735at4751	Missing
213564at4751	Complete	scaffold_3325	1015	1846	-	154.2	134	https://www.orthodb.org/v10?query=213564at4751	Lipoate-protein ligase A
215926at4751	Missing
216270at4751	Fragmented	scaffold_3600	760	1497	-	212.4	177	https://www.orthodb.org/v10?query=216270at4751	Rab GDP dissociation inhibitor
216661at4751	Complete	scaffold_1625	3171	4238	-	386.3	252	https://www.orthodb.org/v10?query=216661at4751	Cytoplasmic tRNA 2-thiolation protein 1
216683at4751	Fragmented	scaffold_26	21946	22449	-	132.2	136	https://www.orthodb.org/v10?query=216683at4751	Phenylalanyl-tRNA synthetase
