# BUSCO version is: 5.0.0 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of species: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14295at4751	Complete	scaffold_932	349	7056	-	1067.1	829	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Complete	scaffold_119	11655	17250	-	1494.8	1301	https://www.orthodb.org/v10?query=14441at4751	DNA-directed RNA polymerase subunit
14523at4751	Complete	scaffold_2875	55	3150	+	805.0	770	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14793at4751	Missing
14986at4751	Fragmented	scaffold_2469	1124	4003	+	474.3	492	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Complete	scaffold_319	7047	10456	+	535.7	490	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Fragmented	scaffold_974	1738	6127	+	127.8	244	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Complete	scaffold_99	484	4122	+	922.1	790	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Complete	scaffold_1335	2903	6106	+	588.7	785	https://www.orthodb.org/v10?query=20952at4751	multidrug efflux transporter AcrB transmembrane domain-containing protein
21651at4751	Complete	scaffold_936	3130	6760	-	864.5	693	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Missing
22982at4751	Complete	scaffold_26	28540	31707	+	1074.2	833	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Missing
23198at4751	Complete	scaffold_855	1022	5644	+	1244.2	1093	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Fragmented	scaffold_290	1052	4630	-	428.4	745	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Complete	scaffold_826	2315	5679	-	366.7	675	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	scaffold_2341	965	3691	+	463.8	670	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Complete	scaffold_518	1097	5128	+	1275.9	916	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Fragmented	scaffold_3619	11	2084	-	166.6	397	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Complete	scaffold_1981	218	2799	-	552.1	608	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	scaffold_75	20276	22999	-	525.2	637	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Missing
34706at4751	Complete	scaffold_796	3542	6075	-	290.8	670	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	scaffold_1749	1625	4963	-	553.2	676	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Fragmented	scaffold_243	13277	15194	-	194.2	297	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	scaffold_36	5030	7888	-	628.2	604	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Fragmented	scaffold_1667	3774	4892	-	538.3	289	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	scaffold_1089	3530	6016	+	175.3	385	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	scaffold_3387	660	2889	-	199.6	440	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Missing
39833at4751	Missing
43842at4751	Complete	scaffold_213	6776	9260	+	177.1	381	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	scaffold_800	340	2901	-	226.2	484	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	scaffold_1100	3725	7242	+	641.8	721	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	scaffold_951	1887	5570	-	477.3	730	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Missing
46918at4751	Fragmented	scaffold_1518	860	1666	+	30.8	71	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Fragmented	scaffold_551	6762	8405	-	313.9	429	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Missing
49476at4751	Missing
49967at4751	Complete	scaffold_1375	2173	5750	+	598.1	591	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Missing
50835at4751	Complete	scaffold_1976	2291	4883	-	636.7	553	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	scaffold_934	5669	8096	+	517.2	437	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	scaffold_4224	48	2114	+	656.9	549	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	scaffold_131	4980	8399	+	642.2	788	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	scaffold_403	343	3419	-	716.4	702	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	scaffold_294	8326	10941	-	443.5	446	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	scaffold_596	4060	6185	+	277.2	426	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Fragmented	scaffold_2126	966	4326	+	124.5	351	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	scaffold_2274	404	3926	-	769.1	751	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	scaffold_93	3006	6566	-	980.7	686	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	scaffold_1278	1995	6089	+	95.5	461	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	scaffold_1840	780	4903	-	648.2	556	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Missing
61438at4751	Fragmented	scaffold_2972	249	3323	+	198.2	386	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	scaffold_234	5018	8503	+	112.9	434	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Missing
63635at4751	Missing
63838at4751	Missing
64002at4751	Complete	scaffold_819	1530	4128	-	475.6	491	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	scaffold_639	467	3594	+	817.6	527	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Complete	scaffold_439	3925	6477	-	599.9	482	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Fragmented	scaffold_764	7045	8942	-	244.2	363	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Fragmented	scaffold_77	21135	22985	+	236.0	355	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Missing
68466at4751	Complete	scaffold_2681	538	2991	+	790.5	680	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	scaffold_2443	433	3603	-	802.4	706	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	scaffold_1770	1856	4865	-	551.7	563	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	scaffold_883	833	2857	+	516.4	465	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	scaffold_3326	1348	2714	-	261.5	331	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Missing
75033at4751	Missing
75456at4751	Fragmented	scaffold_247	80	2524	+	91.6	302	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Missing
75709at4751	Fragmented	scaffold_1417	329	3579	+	676.6	565	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Missing
76893at4751	Complete	scaffold_1348	947	3802	+	808.9	488	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Fragmented	scaffold_4522	684	1496	+	116.5	195	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Missing
78665at4751	Complete	scaffold_692	145	2241	-	279.0	391	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Fragmented	scaffold_933	6878	7931	-	321.2	237	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Missing
79797at4751	Complete	scaffold_320	5059	7890	-	483.0	608	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	scaffold_1540	74	1840	-	96.2	188	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	scaffold_229	9499	12200	-	756.7	440	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	scaffold_833	1028	3816	-	560.1	468	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	scaffold_864	5449	8224	+	264.2	385	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Missing
85793at4751	Fragmented	scaffold_2201	670	2471	-	211.6	457	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Missing
87251at4751	Fragmented	scaffold_2213	1421	4216	+	191.1	638	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	scaffold_2198	2436	4218	+	845.6	441	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Missing
91135at4751	Missing
92267at4751	Complete	scaffold_751	95	2597	+	405.1	481	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	scaffold_1118	2723	4420	-	224.5	305	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	scaffold_297	4649	7186	+	345.9	392	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	scaffold_829	3675	6645	+	847.2	527	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Complete	scaffold_1181	27	2919	-	342.9	533	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Fragmented	scaffold_1795	388	2328	-	72.9	174	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Complete	scaffold_135	15075	17597	+	853.5	543	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Missing
100957at4751	Missing
101133at4751	Fragmented	scaffold_6354	203	893	-	167.6	120	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	scaffold_183	13368	15738	-	280.1	513	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	scaffold_703	5108	7741	-	743.5	532	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Missing
104173at4751	Missing
104415at4751	Complete	scaffold_258	9421	11584	-	259.0	316	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	scaffold_675	7982	9508	-	748.3	476	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Missing
107136at4751	Complete	scaffold_2128	675	3630	+	555.3	501	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	scaffold_236	12391	14522	+	525.1	391	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Fragmented	scaffold_1906	30	1964	+	136.1	246	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	scaffold_1804	365	2437	-	243.7	239	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Missing
112646at4751	Missing
112937at4751	Missing
115993at4751	Complete	scaffold_3989	16	2029	+	513.5	427	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	scaffold_4571	0	1976	-	614.9	419	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Fragmented	scaffold_5679	141	887	+	182.7	232	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	scaffold_1490	304	1086	+	193.4	213	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	scaffold_1159	1670	3979	+	318.4	497	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Complete	scaffold_732	541	2073	+	121.2	221	https://www.orthodb.org/v10?query=122824at4751	WD40-repeat-containing domain
123228at4751	Complete	scaffold_152	8908	12518	+	755.3	796	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Missing
123494at4751	Complete	scaffold_682	727	2674	+	285.1	293	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Missing
125935at4751	Missing
126037at4751	Complete	scaffold_1334	3083	5367	-	368.3	392	https://www.orthodb.org/v10?query=126037at4751	SNF2-related, N-terminal domain
126249at4751	Missing
126256at4751	Missing
126519at4751	Fragmented	scaffold_4433	1049	1369	-	74.0	90	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	scaffold_4459	115	1927	-	305.5	378	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	scaffold_3461	46	1831	+	590.4	413	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Missing
129520at4751	Complete	scaffold_1089	150	2731	-	524.9	412	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Complete	scaffold_1247	91	6072	+	421.8	1487	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	scaffold_600	1352	3261	-	201.0	324	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Fragmented	scaffold_549	5	235	-	46.0	66	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Fragmented	scaffold_3268	90	2312	+	425.3	297	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	scaffold_4520	349	1974	+	655.0	430	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	scaffold_6308	268	546	-	34.4	49	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	scaffold_2473	149	2223	+	712.5	441	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Fragmented	scaffold_5755	151	1073	-	154.2	183	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	scaffold_1725	1895	5089	-	551.5	488	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Missing
142357at4751	Complete	scaffold_3280	155	2613	-	535.5	507	https://www.orthodb.org/v10?query=142357at4751	Ribosomal protein S5 domain 2-type fold
142965at4751	Fragmented	scaffold_4934	60	1347	-	109.9	129	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Fragmented	scaffold_1767	3285	4397	-	203.4	330	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Fragmented	scaffold_1097	1661	4784	+	152.2	300	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Missing
145524at4751	Fragmented	scaffold_1394	3780	5765	+	350.4	233	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Missing
148293at4751	Complete	scaffold_769	5538	8311	+	774.1	402	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	scaffold_4033	786	2284	+	464.4	341	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	scaffold_2124	1310	4068	+	409.9	575	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Fragmented	scaffold_1201	4553	5434	+	135.6	240	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Missing
160940at4751	Complete	scaffold_2788	2361	3506	-	121.9	225	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	scaffold_2191	1551	4169	-	657.0	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Missing
163318at4751	Missing
165243at4751	Complete	scaffold_1489	71	1668	+	193.2	254	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Missing
167374at4751	Missing
167498at4751	Complete	scaffold_1191	564	2847	+	453.6	369	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Missing
168489at4751	Missing
169381at4751	Missing
170297at4751	Complete	scaffold_2007	780	2375	+	568.9	435	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Complete	scaffold_277	7991	12796	-	122.5	340	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Missing
171181at4751	Complete	scaffold_83	13262	14086	+	94.3	172	https://www.orthodb.org/v10?query=171181at4751	Cytidine deaminase-like protein
171238at4751	Complete	scaffold_5048	20	1272	-	384.8	291	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Complete	scaffold_1222	5195	6572	-	453.3	276	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Missing
172966at4751	Complete	scaffold_600	5175	7198	+	432.1	432	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
173428at4751	Complete	scaffold_72	20420	22452	+	402.1	383	https://www.orthodb.org/v10?query=173428at4751	Aminoacyl-tRNA synthetase, class II
173995at4751	Complete	scaffold_1078	5544	6915	+	221.9	332	https://www.orthodb.org/v10?query=173995at4751	Probable cytosolic iron-sulfur protein assembly protein 1
174653at4751	Complete	scaffold_5316	30	1433	-	660.4	354	https://www.orthodb.org/v10?query=174653at4751	Adenosylhomocysteinase
174672at4751	Missing
175136at4751	Missing
175599at4751	Missing
176178at4751	Complete	scaffold_3916	478	2277	+	339.1	275	https://www.orthodb.org/v10?query=176178at4751	putative 26S proteasome regulatory subunit rpn6
176478at4751	Missing
176648at4751	Missing
176748at4751	Missing
179025at4751	Missing
179437at4751	Fragmented	scaffold_2246	1870	3045	+	185.9	296	https://www.orthodb.org/v10?query=179437at4751	anthranilate synthase component I
179897at4751	Fragmented	scaffold_4635	632	1731	+	144.7	167	https://www.orthodb.org/v10?query=179897at4751	Atg6/Beclin
181890at4751	Complete	scaffold_3116	1328	2690	+	32.9	80	https://www.orthodb.org/v10?query=181890at4751	Putative RNA polymerase II transcription factor B subunit 1
181959at4751	Complete	scaffold_3327	39	2419	+	648.9	354	https://www.orthodb.org/v10?query=181959at4751	26S Proteasome regulatory subunit 6A
183720at4751	Missing
183801at4751	Complete	scaffold_733	7293	8140	+	107.4	112	https://www.orthodb.org/v10?query=183801at4751	DNA-directed RNA polymerase III subunit RPC6
183849at4751	Complete	scaffold_399	4462	7521	-	591.5	453	https://www.orthodb.org/v10?query=183849at4751	Oligosaccharyl transferase STT3 subunit
184718at4751	Complete	scaffold_1816	357	3790	-	667.2	706	https://www.orthodb.org/v10?query=184718at4751	Pre-mRNA-processing factor 6
184762at4751	Complete	scaffold_1925	2134	4098	-	588.8	305	https://www.orthodb.org/v10?query=184762at4751	26S proteasome regulatory subunit 8
185196at4751	Complete	scaffold_1741	862	4844	-	224.4	506	https://www.orthodb.org/v10?query=185196at4751	Exocyst complex component SEC15
185399at4751	Fragmented	scaffold_2845	87	1339	-	213.0	204	https://www.orthodb.org/v10?query=185399at4751	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
186138at4751	Fragmented	scaffold_780	85	1287	-	247.3	191	https://www.orthodb.org/v10?query=186138at4751	DNA primase
186574at4751	Fragmented	scaffold_2832	96	1336	+	255.3	215	https://www.orthodb.org/v10?query=186574at4751	Adenylosuccinate lyase
186701at4751	Missing
187821at4751	Fragmented	scaffold_4870	57	1774	-	368.8	309	https://www.orthodb.org/v10?query=187821at4751	GMP synthase
188070at4751	Complete	scaffold_4081	42	1871	+	561.4	298	https://www.orthodb.org/v10?query=188070at4751	ATPase, AAA-type, conserved site
189234at4751	Missing
189573at4751	Complete	scaffold_3632	394	2196	-	259.1	241	https://www.orthodb.org/v10?query=189573at4751	Coatomer subunit delta
190183at4751	Fragmented	scaffold_1696	677	2631	-	49.1	119	https://www.orthodb.org/v10?query=190183at4751	Prephenate dehydrogenase
190475at4751	Complete	scaffold_2481	324	2273	+	370.2	384	https://www.orthodb.org/v10?query=190475at4751	digestive organ expansion factor
190832at4751	Fragmented	scaffold_4505	1386	1848	-	99.2	80	https://www.orthodb.org/v10?query=190832at4751	PAN2-PAN3 deadenylation complex subunit PAN3
191114at4751	Complete	scaffold_892	714	2701	+	402.5	302	https://www.orthodb.org/v10?query=191114at4751	Phenylalanyl-tRNA synthetase alpha chain
191296at4751	Missing
191310at4751	Fragmented	scaffold_666	2549	4284	-	154.9	305	https://www.orthodb.org/v10?query=191310at4751	Vps16, C-terminal
192059at4751	Missing
192135at4751	Complete	scaffold_707	3313	6701	+	287.1	602	https://www.orthodb.org/v10?query=192135at4751	Rho GTPase activation protein
192452at4751	Complete	scaffold_834	895	3126	-	471.7	442	https://www.orthodb.org/v10?query=192452at4751	Dihydropteroate synthase
195619at4751	Complete	scaffold_1316	2798	4648	-	428.6	459	https://www.orthodb.org/v10?query=195619at4751	Pyridoxal phosphate-dependent transferase
195863at4751	Missing
196015at4751	Complete	scaffold_3788	609	2048	+	617.5	335	https://www.orthodb.org/v10?query=196015at4751	putative rRNA pseudouridine synthase
196094at4751	Missing
196841at4751	Missing
197111at4751	Fragmented	scaffold_3103	2295	3208	+	364.6	225	https://www.orthodb.org/v10?query=197111at4751	Cysteine desulfurase
197612at4751	Missing
198196at4751	Missing
198234at4751	Fragmented	scaffold_1012	3291	3980	+	79.3	191	https://www.orthodb.org/v10?query=198234at4751	Conserved oligomeric Golgi complex subunit 3
200331at4751	Missing
201591at4751	Missing
202089at4751	Complete	scaffold_22	35145	36551	+	161.8	205	https://www.orthodb.org/v10?query=202089at4751	Mitochondrial import receptor subunit TOM40
202248at4751	Missing
203109at4751	Missing
203710at4751	Complete	scaffold_2897	277	2110	-	389.1	309	https://www.orthodb.org/v10?query=203710at4751	cytochrome oxidase assembly
204087at4751	Missing
204341at4751	Fragmented	scaffold_682	5037	9356	-	318.7	338	https://www.orthodb.org/v10?query=204341at4751	Condensin complex subunit 2
204508at4751	Missing
205479at4751	Complete	scaffold_325	5862	7757	+	253.0	197	https://www.orthodb.org/v10?query=205479at4751	Cyclin-dependent kinase 7
207926at4751	Missing
208463at4751	Missing
209053at4751	Complete	scaffold_510	3665	5695	-	395.9	312	https://www.orthodb.org/v10?query=209053at4751	serine-tRNA ligase
209619at4751	Missing
210178at4751	Missing
210462at4751	Missing
210986at4751	Complete	scaffold_347	11746	13346	-	203.7	246	https://www.orthodb.org/v10?query=210986at4751	FACT complex subunit POB3
211442at4751	Missing
211634at4751	Missing
211768at4751	Complete	scaffold_875	5837	7384	-	286.2	291	https://www.orthodb.org/v10?query=211768at4751	60S ribosomal export protein NMD3
212522at4751	Missing
212735at4751	Missing
213564at4751	Complete	scaffold_2334	904	2127	-	160.9	148	https://www.orthodb.org/v10?query=213564at4751	Lipoate-protein ligase A
